,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,12
,Pakistan,,,,,,,,,,,,,,,,,,6,,,,3,,,,,,,,,15,30,30,,,,,,,1,82,3,,,2,,,,,,3,1,9,8,9,24,4,,1,,,,,,,,230
,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,14,,,5,,,,,,,,,,,,73
,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5
,Poland,,,,,,,,,,28,5,5,12,111,237,234,319,309,288,323,268,274,272,158,232,299,406,382,317,229,207,346,211,115,90,130,274,222,232,20,105,55,56,,131,176,46,21,1,64,48,81,56,81,47,18,282,163,73,75,28,8,24,142,24,14,8377
,Portugal,,,,,,,,,,,,,,,,,,2,,,,3,,4,11,101,21,,7,2,1,,,1,,,1,1,,71,,,,1,,,,,,,,,,,,,,,99,46,,0,0,,18,7,397
,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,9,,,,,,,2,,,,,,,,,,51
,Romania,,,,,,,,,,,,,,,,,,,,,,6,9,9,1,,,,27,44,48,30,91,101,173,99,28,35,52,25,7,5,14,16,29,9,4,11,2,19,3,,,24,,3,8,32,,2,1,0,108,108,2,,1182
,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,3441,1478,3889,3527,3347,2040,4261,4503,5419,5622,5297,6250,5210,5154,5568,6265,5070,6172,8695,8480,8107,5468,5483,121351
,Saudi Arabia,,,,,,0,,,,,,,,,,,,4,3,,,,2,,,,0,13,,,,33,,,3,9,,,,,,,,14,,,1,,,,,,,,,,18,,,,1,62,,,,,164
,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,,,,11,,,,,5,5,45,1,31,4,11,29,10,19,196
,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
,Singapore,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,30,72,,15,,25,91,,,81,25,87,44,3,3,11,30,,0,46,23,11,11,,4,,65,,,,,31,24,13,76,1,2,48,889
,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,37,97,60,56,10,125,37,53,32,,46,,7,22,8,,,,4,,5,,772
,South Africa,,,,,,,,,,8,27,33,,,,,,4,6,,3,5,12,1,2,18,16,0,,,39,39,1,,,50,50,53,50,0,,54,75,54,11,17,31,7,22,27,20,37,17,43,72,30,184,126,139,103,235,71,182,97,59,39,2165
,South Korea,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,105,105,130,65,,126,33,78,,51,48,72,118,,60,7,27,64,60,72,,10,228,,96,73,108,158,279,178,267,197,331,218,235,163,105,4005
,South Vietnam,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,South Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
,Soviet Union,3884,3743,6297,8299,8911,5951,6503,6611,8290,8032,6488,6224,8006,7248,9060,8718,10395,11525,11074,10386,10536,11944,13317,14531,14456,11205,9482,15180,17870,17144,17865,16567,15964,14663,14096,14737,14622,13494,12607,12343,9746,5652,,,,,,,,,,,,,,,,,,,,,,,,,453668
,Spain,,,,,,,,,,,2,8,10,10,12,26,26,12,12,10,70,140,4,4,84,267,46,25,38,18,10,130,251,357,252,85,177,148,141,174,108,100,65,98,237,82,105,625,162,43,46,8,16,95,52,108,840,601,602,951,263,1429,546,732,1062,1279,12800
,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,8
,Sudan,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,16
,Sweden,27,46,64,165,21,105,96,111,280,15,38,35,35,23,31,32,56,55,60,36,262,550,138,15,75,121,71,53,55,263,156,129,124,111,225,207,316,232,515,404,228,156,149,103,111,196,351,106,339,389,361,903,165,518,297,534,390,336,454,411,658,699,478,390,342,186,14604
,Switzerland,,,,,,,,,,50,442,500,530,329,371,491,366,253,87,104,18,42,34,54,89,395,475,260,196,434,565,589,454,345,475,316,319,308,318,261,404,432,396,184,133,139,186,118,211,276,178,207,158,183,251,249,292,300,459,228,239,311,244,174,342,369,16133
,Syria,,,,,,,,,,,,,,,,,,,,,14,,,,2,2,,0,,,,,178,46,1,29,31,,15,,,,40,40,,,0,0,,,,,,,,,3,,,20,20,,,,,,440
